frame_idx,timestamp,density,avg_speed_lane_0
1,0.030379728,0,0
2,0.060759455,0,0
3,0.091139183,0,0
4,0.12151891,0,0
5,0.151898638,0,0
6,0.182278365,0,0
7,0.212658093,0,0
8,0.24303782,0,0
9,0.273417548,0,0
10,0.303797276,1,0
11,0.334177003,1,15.40500978
12,0.364556731,1,5.299484471
13,0.394936458,1,1.185000752
14,0.425316186,1,0
15,0.455695913,1,40.8094715
16,0.486075641,1,15.89845341
17,0.516455368,1,5.299484471
18,0.546835096,1,1.675844135
19,0.577214823,1,0
20,0.607594551,1,29.6250188
21,0.637974279,1,10.12465086
22,0.668354006,1,3.747301406
23,0.698733734,1,1.185000752
24,0.729113461,1,0
25,0.759493189,1,14.31841857
26,0.789872916,1,6.381424347
27,0.820252644,1,1.185000752
28,0.850632371,1,1.185000752
29,0.881012099,1,1.185000752
30,0.911391827,2,78.78250046
31,0.941771554,2,27.97105526
32,0.972151282,3,15.50729188
33,1.002531009,3,18.18885302
34,1.032910737,3,6.369187664
35,1.063290464,3,21.26557911
36,1.093670192,3,10.42239056
37,1.124049919,3,6.006321734
38,1.154429647,3,4.423228223
39,1.184809375,3,3.60362901
40,1.215189102,3,16.7483211
41,1.24556883,3,8.14643753
42,1.275948557,3,4.788629762
43,1.306328285,3,4.872362652
44,1.336708012,3,3.642741742
45,1.36708774,3,23.82594451
46,1.397467467,3,12.34999008
47,1.427847195,4,7.59274425
48,1.458226922,4,5.244982426
49,1.48860665,4,3.714183167
50,1.518986378,2,68.21048338
51,1.549366105,2,4.220442762
52,1.579745833,2,3.78321255
53,1.61012556,2,2.442941634
54,1.640505288,2,2.442941634
55,1.670885015,2,23.45169743
56,1.701264743,2,10.34788261
57,1.73164447,2,5.670913215
58,1.762024198,2,3.834742987
59,1.792403926,2,2.442941634
60,1.822783653,2,19.32300887
61,1.853163381,2,8.824365981
62,1.883543108,2,4.894821682
63,1.913922836,2,3.834742987
64,1.944302563,2,3.03544201
65,1.974682291,2,49.75722448
66,2.005062018,2,10.5005864
67,2.035441746,2,3.78321255
68,2.065821474,2,2.02292282
69,2.096201201,2,0
70,2.126580929,2,16.10335383
71,2.156960656,2,9.158464241
72,2.187340384,2,6.38719655
73,2.217720111,2,5.654825809
74,2.248099839,2,5.478383644
75,2.278479566,1,10.12465086
76,2.308859294,1,9.771766535
77,2.339239021,1,11.24190422
78,2.369618749,1,9.771766535
79,2.399998477,1,10.12465086
80,2.430378204,1,0
81,2.460757932,1,8.545161947
82,2.491137659,1,2.649742235
83,2.521517387,1,1.185000752
84,2.551897114,1,0
85,2.582276842,1,31.104859
86,2.612656569,1,12.37177107
87,2.643036297,1,3.747301406
