frame_idx,timestamp,density,avg_speed_lane_0
129,4.3,14,0.462857143
130,4.333333333,13,3.563383026
131,4.366666667,14,1.03669272
132,4.4,15,0.794614866
133,4.433333333,15,0.550820271
134,4.466666667,15,0.465993789
135,4.5,15,4.818895018
136,4.533333333,15,1.25201163
137,4.566666667,15,0.724643647
138,4.6,15,0.376996894
139,4.633333333,15,0.232996894
140,4.666666667,15,2.445303686
141,4.7,15,1.23376053
142,4.733333333,15,0.605823376
143,4.766666667,15,0.334820271
144,4.8,15,0.389823376
145,4.833333333,15,2.299942959
146,4.866666667,15,1.262637436
147,4.9,15,0.682467024
148,4.933333333,15,0.533823376
149,4.966666667,15,0.406820271
150,5,15,4.486766285
151,5.033333333,15,1.407110671
152,5.066666667,15,0.983293506
153,5.1,15,0.334820271
154,5.133333333,15,0.304996894
155,5.166666667,15,2.706350242
156,5.2,15,0.808996894
157,5.233333333,15,1.174587012
158,5.266666667,15,0.465993789
159,5.3,15,0.173823376
160,5.333333333,14,3.138848705
161,5.366666667,14,1.19854011
162,5.4,14,0.944432282
163,5.433333333,14,0.462857143
164,5.466666667,14,0.340525046
165,5.5,13,2.982198221
166,5.533333333,13,1.222458367
167,5.566666667,13,0.699026973
168,5.6,13,0.449796204
169,5.633333333,13,0.332307692
170,5.666666667,12,6.980220176
171,5.7,12,1.287642221
172,5.733333333,13,1.049116882
173,5.766666667,13,0.083076923
174,5.8,13,0.166153846
175,5.833333333,13,5.127280631
176,5.866666667,13,2.190327911
177,5.9,13,0.98266933
178,5.933333333,13,0.249230769
179,5.966666667,13,0
180,6,13,4.334838699
181,6.033333333,13,1.565539337
182,6.066666667,14,0.934003996
183,6.1,14,0.326782387
184,6.133333333,14,0.417667903
185,6.166666667,14,3.038285716
186,6.2,14,1.41673306
187,6.233333333,14,0.912478664
188,6.266666667,14,0.603907235
189,6.3,14,0.513021719
190,6.333333333,14,2.935840869
191,6.366666667,14,1.371036783
192,6.4,14,1.130671614
193,6.433333333,14,0.558717996
194,6.466666667,14,0.576421917
195,6.5,14,2.521886691
196,6.533333333,14,1.148882572
197,6.566666667,14,0.821593147
198,6.6,14,0.730707631
199,6.633333333,14,0.603907235
200,6.666666667,14,2.501115856
201,6.7,14,1.271214668
202,6.733333333,14,0.866782387
203,6.766666667,14,0.681050092
204,6.8,14,0.372478664
205,6.833333333,12,3.480483865
206,6.866666667,12,1.690134457
207,6.9,12,1.048525339
208,6.933333333,12,0.524558441
209,6.966666667,12,0.561837662
210,7,11,3.12014668
211,7.033333333,11,1.414301074
212,7.066666667,12,1.161336481
213,7.1,12,0.524558441
214,7.133333333,12,0.471246118
215,7.166666667,10,4.546908513
216,7.2,10,1.849221089
217,7.233333333,13,0.762965471
218,7.266666667,13,0.601696303
219,7.3,13,0.249230769
220,7.333333333,12,2.982071167
221,7.366666667,12,1.362200662
222,7.4,12,0.741837662
223,7.433333333,12,0.344558441
224,7.466666667,12,0.397279221
225,7.5,12,3.594622915
226,7.533333333,12,1.069771457
227,7.566666667,12,1.03308378
228,7.6,12,0.577279221
229,7.633333333,12,0.36
230,7.666666667,11,9.573605325
231,7.7,11,1.920082506
232,7.733333333,12,0.687272727
233,7.766666667,12,0.487279221
234,7.8,12,0.09
235,7.833333333,12,6.683651843
236,7.866666667,12,1.982567867
237,7.9,12,0.991778835
238,7.933333333,12,0.381246118
239,7.966666667,12,0.594499615
240,8,12,4.740995408
241,8.033333333,12,1.668888339
242,8.066666667,12,0.757279221
243,8.1,12,0.27
244,8.133333333,12,0.09
245,8.166666667,12,4.164234053
246,8.2,12,1.385851107
247,8.233333333,13,0.974558441
248,8.266666667,13,0.415384615
249,8.3,13,0.332307692
250,8.333333333,13,5.109278521
251,8.366666667,13,1.897789861
252,8.4,14,1.202846566
253,8.433333333,14,0.308571429
254,8.466666667,14,0.24963953
255,8.5,14,6.9321586
256,8.533333333,14,1.424783323
257,8.566666667,14,0.976385899
258,8.6,14,0.462857143
259,8.633333333,14,0.54
260,8.666666667,14,11.61645382
261,8.7,14,1.598504093
262,8.733333333,15,1.079282941
263,8.766666667,15,0.965154121
264,8.8,15,0.448996894
265,8.833333333,16,5.349843296
266,8.866666667,16,2.263095169
267,8.9,16,1.454609912
268,8.933333333,16,0.813282334
269,8.966666667,16,0.66777225
270,9,16,3.71874324
271,9.033333333,16,1.980825105
272,9.066666667,16,1.100288008
273,9.1,16,0.627788008
274,9.133333333,16,0.66777225
275,9.166666667,16,2.788416434
276,9.2,16,1.481054585
277,9.233333333,16,1.021206839
278,9.266666667,16,0.746853419
279,9.3,16,1.00527225
280,9.333333333,15,12.23024552
281,9.366666667,15,1.778125407
282,9.4,16,1.114467024
283,9.433333333,16,0.504369177
284,9.466666667,16,0.286378246
285,9.5,15,9.269203396
286,9.533333333,15,3.838702326
287,9.566666667,15,1.657703646
288,9.6,15,0.711817165
289,9.633333333,15,0.550820271
290,9.666666667,15,4.871991973
291,9.7,15,2.453866171
292,9.733333333,15,1.054151015
293,9.766666667,15,0.711817165
294,9.8,15,0.389823376
295,9.833333333,14,4.918285772
296,9.866666667,14,1.745734911
297,9.9,13,0.98266933
298,9.933333333,13,0.351919494
299,9.966666667,13,0.449796204
300,10,13,3.579362716
301,10.03333333,13,1.084039796
302,10.06666667,13,1.071104308
303,10.1,13,0.366719281
304,10.13333333,13,0.635561851
305,10.16666667,13,3.577246639
306,10.2,13,1.456889349
307,10.23333333,13,1.051492507
308,10.26666667,13,0.498461538
309,10.3,13,0.401130869
310,10.33333333,13,3.49775352
311,10.36666667,13,1.619873183
312,10.4,13,0.968415584
313,10.43333333,13,0.366719281
314,10.46666667,13,0.572096729
315,10.5,12,3.578607607
316,10.53333333,13,1.361017575
317,10.56666667,13,1.154181231
318,10.6,13,0.249230769
319,10.63333333,13,0.552484928
320,10.66666667,12,3.803281082
321,10.7,12,1.44496799
322,10.73333333,12,0.996396103
323,10.76666667,12,0.524558441
324,10.8,12,0.487279221
325,10.83333333,12,3.628979832
326,10.86666667,12,1.434984472
327,10.9,12,1.086396103
328,10.93333333,12,0.598525339
329,10.96666667,12,0.651246118
330,11,11,4.857259047
331,11.03333333,11,1.957252257
332,11.06666667,11,0.906813947
333,11.1,11,0.138850059
334,11.13333333,11,0.317723038
335,11.16666667,11,3.613312628
336,11.2,11,1.762446563
337,11.23333333,11,0.768609209
338,11.26666667,11,0.572245572
339,11.3,11,0.433395513
340,11.33333333,12,3.232991885
341,11.36666667,12,1.128888339
342,11.4,12,1.724716315
343,11.43333333,12,0.508525339
344,11.46666667,12,0.741246118
345,11.5,13,4.529827959
346,11.53333333,13,2.672304798
347,11.56666667,15,1.603056168
348,11.6,15,0.449470129
349,11.63333333,15,0.537993789
350,11.66666667,16,2.819828931
351,11.7,17,1.956499062
352,11.73333333,17,0.987033032
353,11.76666667,17,0.802960447
354,11.8,17,0.765745779
355,11.83333333,16,3.009243602
356,11.86666667,16,1.319336676
357,11.9,16,1.230629717
358,11.93333333,16,0.750763181
359,11.96666667,16,0.690629717
360,12,15,3.293071264
361,12.03333333,15,1.960303844
362,12.06666667,15,1.025651913
363,12.1,15,0.778848322
364,12.13333333,15,0.94481406
365,12.16666667,16,3.741076856
366,12.2,16,1.573402088
367,12.23333333,16,1.420168253
368,12.26666667,16,0.854508084
369,12.3,16,0.731089253
370,12.33333333,15,9.030147536
371,12.36666667,15,1.988210093
372,12.4,15,1.256375513
373,12.43333333,15,0.83702276
374,12.46666667,15,0.749024945
375,12.5,14,4.08230293
376,12.53333333,14,2.039046021
377,12.56666667,15,1.269288764
378,12.6,15,0.911475289
379,12.63333333,15,0.591199384
380,12.66666667,14,3.835389356
381,12.7,14,1.439972439
382,12.73333333,14,1.002140083
383,12.76666667,14,0.186239332
384,12.8,14,0.077142857
385,12.83333333,14,6.047231478
386,12.86666667,14,1.270497609
387,12.9,15,0.803382189
388,12.93333333,15,0.576
389,12.96666667,15,0.288
390,13,14,3.268924898
391,13.03333333,14,1.4029904
392,13.06666667,14,0.571953618
393,13.1,14,0.462857143
394,13.13333333,14,0.308571429
395,13.16666667,15,6.465208922
396,13.2,15,1.158066716
397,13.23333333,15,0.796643647
398,13.26666667,15,0.288
399,13.3,15,0.245823376
400,13.33333333,14,27.39715807
401,13.36666667,14,1.659242211
402,13.4,14,1.100242712
403,13.43333333,14,0.340525046
404,13.46666667,14,0.340525046
405,13.5,14,3.003207792
406,13.53333333,14,1.303675324
407,13.56666667,14,0.835335807
408,13.6,14,0.685518391
409,13.63333333,14,0.340525046
410,13.66666667,13,2.680245895
411,13.7,13,1.276481757
412,13.73333333,14,0.816515484
413,13.76666667,14,0.295335807
414,13.8,14,0.617142857
415,13.83333333,14,4.883941463
416,13.86666667,14,1.832160059
417,13.9,14,1.37154382
418,13.93333333,14,0.481575139
419,13.96666667,14,0.481068101
420,14,14,3.687561789
421,14.03333333,14,1.675139912
422,14.06666667,15,0.74445029
423,14.1,15,0.563646753
424,14.13333333,15,0.406820271
425,14.16666667,14,3.376248235
426,14.2,14,1.359859281
427,14.23333333,14,0.75819295
428,14.26666667,14,0.326782387
429,14.3,14,0.385714286
430,14.33333333,14,2.935033422
431,14.36666667,14,1.472214338
432,14.4,14,0.822100185
433,14.43333333,14,0.372478664
434,14.46666667,14,0.326782387
435,14.5,13,3.059733172
436,14.53333333,13,1.355842627
437,14.56666667,14,0.733438561
438,14.6,14,0.186239332
439,14.63333333,14,0.154285714
440,14.66666667,13,5.403182728
441,14.7,13,1.662266798
442,14.73333333,13,0.816515484
443,14.76666667,13,0.283642357
444,14.8,13,0.117488511
445,14.83333333,13,4.342753307
446,14.86666667,13,1.339946879
447,14.9,13,0.865180819
448,14.93333333,13,0.332307692
449,14.96666667,13,0.249230769
450,15,13,9.132942528
451,15.03333333,13,3.855993324
452,15.06666667,13,1.117356362
453,15.1,13,0.503819593
454,15.13333333,13,0.484207792
455,15.16666667,13,2.861756585
456,15.2,13,1.388612213
457,15.23333333,13,0.98266933
458,15.26666667,13,0.401130869
459,15.3,13,0.449796204
460,15.33333333,13,18.60375199
461,15.36666667,13,1.556283661
462,15.4,14,2.083079574
463,15.43333333,14,0.667307433
464,15.46666667,14,0.340525046
465,15.5,14,3.403052436
466,15.53333333,14,2.079872813
467,15.56666667,14,1.375335807
468,15.6,14,1.066764378
469,15.63333333,14,1.072246752
470,15.66666667,14,8.966224073
471,15.7,14,2.383048601
472,15.73333333,14,1.381835859
473,15.76666667,14,0.54
474,15.8,14,0.544975336
475,15.83333333,15,3.884586855
476,15.86666667,15,1.84053374
477,15.9,16,0.864
478,15.93333333,16,0.516394004
479,15.96666667,16,0.27
480,16,16,2.565227388
481,16.03333333,16,1.07277225
482,16.06666667,17,0.865918831
483,16.1,17,0.713820789
484,16.13333333,17,0.549547298
485,16.16666667,17,2.636835453
486,16.2,17,1.158944232
487,16.23333333,17,0.994670741
488,16.26666667,17,0.471020626
489,16.3,17,0.661608862
490,16.33333333,15,2.485110771
491,16.36666667,15,0.945287295
492,16.4,15,0.72
493,16.43333333,15,0.317823376
494,16.46666667,15,0.288
495,16.5,14,2.733764572
496,16.53333333,14,1.039786097
497,16.56666667,14,0.726239332
498,16.6,14,0.462857143
499,16.63333333,14,0.154285714
500,16.66666667,14,3.410357425
501,16.7,14,1.539572194
502,16.73333333,14,0.726239332
503,16.76666667,14,0.154285714
504,16.8,14,0.385714286
505,16.83333333,14,5.133037799
506,16.86666667,14,1.953703976
507,16.9,15,1.189096475
508,16.93333333,15,0.504
509,16.96666667,15,0.317823376
510,17,15,3.82529626
511,17.03333333,15,1.4322904
512,17.06666667,15,0.893823376
513,17.1,15,0.504
514,17.13333333,15,0.36
515,17.16666667,15,2.357417758
516,17.2,15,1.322757424
517,17.23333333,15,0.623293506
518,17.26666667,15,0.389823376
519,17.3,15,0.576
520,17.33333333,15,2.735907918
521,17.36666667,15,1.131937153
522,17.4,15,0.881470129
523,17.43333333,15,0.389823376
524,17.46666667,15,0.504
525,17.5,15,5.13965029
526,17.53333333,15,0.941116882
527,17.56666667,15,0.677823376
528,17.6,15,0.317823376
529,17.63333333,15,0.36
530,17.66666667,16,8.17580695
531,17.7,16,1.783847308
532,17.73333333,16,1.084353419
533,17.76666667,16,0.4725
534,17.8,16,0.285934588
535,17.83333333,15,4.327304507
536,17.86666667,15,1.911292455
537,17.9,15,1.143817165
538,17.93333333,15,0.736996894
539,17.96666667,15,0.371683992
540,18,14,6.531325443
541,18.03333333,14,1.566550475
542,18.06666667,15,6.38356785
543,18.1,15,0.288
544,18.13333333,16,0.3375
545,18.16666667,16,4.189004225
546,18.2,16,1.782936266
547,18.23333333,16,0.865918831
548,18.26666667,16,0.297959415
549,18.3,16,0.230459415
550,18.33333333,16,5.670790749
551,18.36666667,16,1.62896988
552,18.4,16,0.730918831
553,18.43333333,16,0.4725
554,18.46666667,16,0.365459415
555,18.5,16,6.454004744
556,18.53333333,16,2.454770983
557,18.56666667,16,1.271181873
558,18.6,16,0.3375
559,18.63333333,16,0.230459415
560,18.66666667,16,4.688178012
561,18.7,16,1.286225992
562,18.73333333,17,0.854337662
563,18.76666667,16,0.27
564,18.8,16,0.365459415
565,18.83333333,16,4.260000608
566,18.86666667,16,1.817664879
567,18.9,16,0.933418831
568,18.93333333,16,0.730918831
569,18.96666667,16,0.405
570,19,16,5.546284779
571,19.03333333,16,2.07825479
572,19.06666667,16,1.144228461
573,19.1,16,0.365459415
574,19.13333333,16,0.405
575,19.16666667,15,8.799784409
576,19.2,15,2.023488887
577,19.23333333,15,1.037154121
578,19.26666667,15,0.376996894
579,19.3,15,0.36
580,19.33333333,15,6.223487863
581,19.36666667,15,1.635744496
582,19.4,15,0.987463918
583,19.43333333,15,0.682467024
584,19.46666667,15,0.491646753
585,19.5,15,4.154963298
586,19.53333333,15,1.876275478
587,19.56666667,14,0.943925244
588,19.6,14,0.622118194
589,19.63333333,14,0.590164576
590,19.66666667,15,3.892940655
591,19.7,15,1.318113777
592,19.73333333,15,0.779646753
593,19.76666667,15,0.767293506
594,19.8,15,0.376996894
595,19.83333333,14,4.813471584
596,19.86666667,14,1.865499119
597,19.9,14,1.071739715
598,19.93333333,14,0.481575139
599,19.96666667,14,0.263382189
600,20,14,20.97929461
601,20.03333333,14,1.622592552
602,20.06666667,14,0.898736005
603,20.1,14,0.372478664
604,20.13333333,14,0.263382189
605,20.16666667,13,3.927988836
606,20.2,13,1.545022497
607,20.23333333,13,0.782103896
608,20.26666667,13,0.532873127
609,20.3,13,0.249230769
610,20.33333333,13,7.791749989
611,20.36666667,13,2.035313115
612,20.4,13,1.34194008
613,20.43333333,13,0.415384615
614,20.46666667,13,0.249230769
615,20.5,13,3.676431567
616,20.53333333,13,1.583047375
617,20.56666667,13,0.699026973
618,20.6,13,0.51807334
619,20.63333333,13,0.684227186
620,20.66666667,13,4.279847046
621,20.7,13,1.28646953
622,20.73333333,13,0.704385028
623,20.76666667,13,0.283642357
624,20.8,13,0.386331082
625,20.83333333,13,4.57731694
626,20.86666667,13,1.573059602
627,20.9,13,1.002281132
628,20.93333333,13,0.401130869
629,20.96666667,13,0.415384615
630,21,13,3.323456622
631,21.03333333,13,1.466331082
632,21.06666667,13,0.767304109
633,21.1,13,0.332307692
634,21.13333333,13,0.484207792
635,21.16666667,13,11.67197688
636,21.2,13,1.727373922
637,21.23333333,13,1.188046779
638,21.26666667,13,0.200565434
639,21.3,13,0.415384615
640,21.33333333,13,4.919886487
641,21.36666667,13,1.693383974
642,21.4,13,1.382481941
643,21.43333333,13,0.386331082
644,21.46666667,13,0.434996417
645,21.5,12,3.783837505
646,21.53333333,12,1.66224721
647,21.56666667,12,0.868525339
648,21.6,12,0.45
649,21.63333333,12,0.471246118
650,21.66666667,13,4.179972267
651,21.7,13,2.588238016
652,21.73333333,13,2.03680635
653,21.76666667,13,1.318432572
654,21.8,13,1.401509495
655,21.83333333,13,4.422853551
656,21.86666667,12,1.631609118
657,21.9,12,1.197642221
658,21.93333333,12,0.434558441
659,21.96666667,12,0.508525339
660,22,12,3.524730707
661,22.03333333,12,1.213675324
662,22.06666667,12,1.048525339
663,22.1,12,0.524558441
664,22.13333333,12,0.508525339
665,22.16666667,12,3.745610424
666,22.2,12,1.79616756
667,22.23333333,13,0.794558441
668,22.26666667,13,0.386331082
669,22.3,13,0.532873127
670,22.33333333,12,3.899884683
671,22.36666667,12,1.121655667
672,22.4,12,1.064558441
673,22.43333333,12,0.794558441
674,22.46666667,12,0.577279221
675,22.5,12,3.640074316
676,22.53333333,12,1.271609118
677,22.56666667,12,1.101837662
678,22.6,12,0.45
679,22.63333333,12,0.307279221
680,22.66666667,11,4.295145324
681,22.7,11,1.208336968
682,22.73333333,11,0.84994569
683,22.76666667,11,0.294545455
684,22.8,11,0.196363636
685,22.83333333,11,4.109122732
686,22.86666667,11,1.542905343
687,22.9,11,0.826122786
688,22.93333333,11,0.433395513
689,22.96666667,11,0.415904856
690,23,11,4.26351866
691,23.03333333,11,1.491146253
692,23.06666667,11,1.086332246
693,23.1,11,0.490909091
694,23.13333333,11,0.237031877
695,23.16666667,11,3.651808845
696,23.2,11,1.612505655
697,23.23333333,11,0.809277449
698,23.26666667,11,0.433395513
699,23.3,11,0.392727273
700,23.33333333,11,3.196846407
701,23.36666667,11,1.346541707
702,23.4,11,1.005641086
703,23.43333333,11,0.474063754
704,23.46666667,11,0.531577332
705,23.5,10,2.434666007
706,23.53333333,10,1.417221089
707,23.56666667,10,0.826230406
708,23.6,10,0.521470129
709,23.63333333,10,0.521470129
710,23.66666667,10,3.284410386
711,23.7,10,1.571375859
712,23.73333333,11,1.106205194
713,23.76666667,11,0.474063754
714,23.8,11,0.595423155
715,23.83333333,10,3.847955097
716,23.86666667,10,1.429201311
717,23.9,10,1.214205194
718,23.93333333,10,0.260735065
719,23.96666667,10,0.590990683
720,24,10,2.995431774
721,24.03333333,10,1.231731182
722,24.06666667,11,0.978965471
723,24.1,10,0.368735065
724,24.13333333,10,0.584735065
725,24.16666667,11,3.412819452
726,24.2,12,24.72503488
727,24.23333333,12,2.147118073
728,24.26666667,12,1.266991851
729,24.3,12,0.471246118
730,24.33333333,11,8.196682995
731,24.36666667,11,3.136578163
732,24.4,12,1.601709562
733,24.43333333,12,0.582492236
734,24.46666667,12,0.62975915
735,24.5,11,5.333463553
736,24.53333333,11,2.801291354
737,24.56666667,12,39.4212955
738,24.6,12,1.308095433
739,24.63333333,12,1.444544672
740,24.66666667,11,8.888095761
741,24.7,11,3.900371842
742,24.73333333,11,2.286332606
743,24.76666667,11,1.412033444
744,24.8,11,1.184294397
745,24.83333333,11,8.395042851
746,24.86666667,11,3.490906647
747,24.9,11,2.581508
748,24.93333333,11,1.494097802
749,24.96666667,11,0.934315645
750,25,12,3.515527269
751,25.03333333,12,2.344148093
752,25.06666667,12,1.624317442
753,25.1,12,1.398095433
754,25.13333333,12,1.302263883
755,25.16666667,12,6.102678182
756,25.2,12,2.143422047
757,25.23333333,12,2.16645416
758,25.26666667,12,1.331643211
759,25.3,12,1.406868872
760,25.33333333,11,3.634261574
761,25.36666667,12,3.179372041
762,25.4,12,2.071179213
763,25.43333333,12,1.323510001
764,25.46666667,12,1.192159013
765,25.5,11,2.307698959
766,25.53333333,11,1.72371887
767,25.56666667,10,0.584735065
768,25.6,10,0.476735065
769,25.63333333,10,0.413470129
770,25.66666667,10,3.603132253
771,25.7,10,1.430205194
772,25.73333333,10,1.061470129
773,25.76666667,10,0.521470129
774,25.8,10,0.413470129
775,25.83333333,10,2.925411376
776,25.86666667,10,1.366940259
777,25.9,10,1.186996117
778,25.93333333,10,0.710261052
779,25.96666667,10,0.476735065
780,26,8,2.787178265
781,26.03333333,8,1.478364024
782,26.06666667,8,0.706869177
783,26.1,8,0.460918831
784,26.13333333,8,0.460918831
785,26.16666667,7,74.99296838
786,26.2,8,2.07786127
787,26.23333333,8,1.639287513
788,26.26666667,8,0.823367634
789,26.3,8,1.149286465
790,26.33333333,9,11.5149469
791,26.36666667,9,3.335201156
792,26.4,10,2.129916126
793,26.43333333,11,4.157073143
794,26.46666667,11,0.795176461
795,26.5,10,5.481982408
796,26.53333333,10,2.30943736
797,26.56666667,10,1.454990683
798,26.6,10,0.797597799
799,26.63333333,10,0.648
800,26.66666667,9,5.242283713
801,26.7,9,1.85744504
802,26.73333333,9,1.029178947
803,26.76666667,9,0.409705627
804,26.8,9,0.12
805,26.83333333,9,5.072794519
806,26.86666667,9,1.808816078
807,26.9,9,1.029178947
808,26.93333333,9,0.36
809,26.96666667,9,0.24
810,27,10,6.26205374
811,27.03333333,10,1.437170665
812,27.06666667,10,0.648
813,27.1,10,0.324
814,27.13333333,10,0.216
815,27.16666667,11,3.494737975
816,27.2,11,1.698600739
817,27.23333333,11,0.687272727
818,27.26666667,11,0.098181818
819,27.3,11,0.335213695
820,27.33333333,11,5.03989196
821,27.36666667,11,1.854941455
822,27.4,11,1.161336481
823,27.43333333,11,0.392727273
824,27.46666667,11,0.294545455
825,27.5,11,2.934656961
826,27.53333333,11,1.415213695
827,27.56666667,11,0.531577332
828,27.6,11,0.474063754
829,27.63333333,11,0.294545455
830,27.66666667,9,2.299814962
831,27.7,10,24.26628639
832,27.73333333,10,1.340735065
833,27.76666667,10,0.914990683
834,27.8,10,0.710261052
835,27.83333333,10,3.427115812
836,27.86666667,10,1.513731008
837,27.9,10,1.250261052
838,27.93333333,10,1.030030472
839,27.96666667,10,0.985295408
840,28,10,2.974030472
841,28.03333333,10,1.476365009
842,28.06666667,10,1.232735065
843,28.1,10,0.743725748
844,28.13333333,10,0.966765537
845,28.16666667,9,4.415602953
846,28.2,9,2.168528137
847,28.23333333,9,1.08
848,28.26666667,9,0.649705627
849,28.3,9,0.409705627
850,28.33333333,9,3.773719314
851,28.36666667,9,1.483889558
852,28.4,10,2.669432862
853,28.43333333,10,0.584735065
854,28.46666667,10,0.432
855,28.5,9,2.859674571
856,28.53333333,9,1.23606757
857,28.56666667,9,0.889705627
858,28.6,9,0
859,28.63333333,9,0.12
860,28.66666667,9,2.289322468
861,28.7,9,1.349116882
862,28.73333333,9,0.6
863,28.76666667,9,0.6
864,28.8,9,0.529705627
865,28.83333333,8,3.131523664
866,28.86666667,8,1.381869177
867,28.9,8,0.730918831
868,28.93333333,8,0
869,28.96666667,8,0.27
870,29,8,4.641083239
871,29.03333333,8,1.056837662
872,29.06666667,8,0.707756493
873,29.1,8,0.135
874,29.13333333,8,0.405
875,29.16666667,8,4.021441992
876,29.2,8,1.334657185
877,29.23333333,9,1.056837662
878,29.26666667,9,0.36
879,29.3,9,0.12
880,29.33333333,10,8.310504579
881,29.36666667,10,2.294186281
882,29.4,10,1.175725748
883,29.43333333,10,0.432
884,29.46666667,10,0.108
885,29.5,10,4.432597329
886,29.53333333,10,1.437170665
887,29.56666667,10,0.737470129
888,29.6,10,0
889,29.63333333,10,0
890,29.66666667,10,3.528506765
891,29.7,10,1.373195877
892,29.73333333,10,0.800735065
893,29.76666667,10,0
894,29.8,10,0
895,29.83333333,10,4.722460546
896,29.86666667,11,5.314980968
897,29.9,11,1.462214182
898,29.93333333,11,0.531577332
899,29.96666667,11,0.392727273
900,30,11,2.454562266
901,30.03333333,11,1.445368845
902,30.06666667,11,0.687272727
903,30.1,11,0.415904856
904,30.13333333,11,0.335213695
905,30.16666667,10,4.447706156
906,30.2,11,1.740927059
907,30.23333333,11,0.768609209
908,30.26666667,11,0.138850059
909,30.3,11,0.531577332
910,30.33333333,11,3.084780476
911,30.36666667,11,1.731111491
912,30.4,11,1.282695883
913,30.43333333,11,0.433395513
914,30.46666667,11,0.768609209
915,30.5,11,7.097780932
916,30.53333333,11,1.63952922
917,30.56666667,11,1.028818669
918,30.6,11,0.490909091
919,30.63333333,11,0.375881936
920,30.66666667,12,5.247170149
921,30.7,12,2.132421567
922,30.73333333,13,1.377050677
923,30.76666667,13,1.419363065
924,30.8,13,1.115785583
